message_id,mrid,revision_number,event_start,event_end,publish_time,asset_id,asset_name,fuel_type,event_type,status,normal_capacity,unavailable_capacity,available_capacity,reason,raw_event,case_id,case_type,case_regime_group,case_max_price,case_min_price,case_avg_price,case_internal_driver_summary,case_api_from,case_api_to,materiality,event_start_dt,event_end_dt,case_api_from_dt,case_api_to_dt,strict_materiality,strict_relevance
830802,48X000000000189B-NGET-RMT-00004721,4,2025-06-06T22:00:00Z,2025-06-22T18:00:00Z,2025-06-22T17:51:05Z,T_SHBA-2,HUMPOWER,Fossil Gas,Production unavailability,UnavailabilitiesOfElectricityFacilities,580.0,580.0,0.0,Planned Outage,"{'id': 830802, 'dataset': 'REMIT', 'mrid': '48X000000000189B-NGET-RMT-00004721', 'revisionNumber': 4, 'publishTime': '2025-06-22T17:51:05Z', 'createdTime': '2025-06-22T17:50:00Z', 'messageType': 'UnavailabilitiesOfElectricityFacilities', 'messageHeading': 'REMIT Information', 'eventType': 'Production unavailability', 'unavailabilityType': 'Planned', 'participantId': 'HUMPOWER', 'registrationCode': '48X000000000189B', 'assetId': 'T_SHBA-2', 'assetType': 'Production', 'affectedUnit': 'SHBA-2', 'affectedUnitEIC': '48W000000SHBA-2A', 'affectedArea': 'B8', 'biddingZone': '10YGB----------A', 'fuelType': 'Fossil Gas', 'normalCapacity': 580.0, 'availableCapacity': 0.0, 'unavailableCapacity': 580.0, 'eventStatus': 'Active', 'eventStartTime': '2025-06-06T22:00:00Z', 'eventEndTime': '2025-06-22T18:00:00Z', 'cause': 'Planned Outage', 'relatedInformation': 'B Inspection Outages'}",2025_case_11_jun_22_negative_price_cluster,negative_price_cluster,jun_mixed_tail,-1.23,-78.67,-34.7837,high_wind+negative_imbalance+lower_interconnector_support,2025-06-22T00:30:00Z,2025-06-22T17:30:00Z,high,2025-06-06 22:00:00+00:00,2025-06-22 18:00:00+00:00,2025-06-22 00:30:00+00:00,2025-06-22 17:30:00+00:00,high,True
830806,48X000000000283J-NGET-RMT-00040597,2,2025-06-22T15:30:00Z,2025-06-22T19:30:00Z,2025-06-22T18:06:06Z,E_SHOS-1,SPGEN01,Fossil Gas,Production unavailability,UnavailabilitiesOfElectricityFacilities,460.0,460.0,0.0,Trip Under Investigation,"{'id': 830806, 'dataset': 'REMIT', 'mrid': '48X000000000283J-NGET-RMT-00040597', 'revisionNumber': 2, 'publishTime': '2025-06-22T18:06:06Z', 'createdTime': '2025-06-22T19:05:54Z', 'messageType': 'UnavailabilitiesOfElectricityFacilities', 'messageHeading': 'Generated by Genstar4 from Enegen Power Systems.', 'eventType': 'Production unavailability', 'unavailabilityType': 'Unplanned', 'participantId': 'SPGEN01', 'registrationCode': '48X000000000283J', 'assetId': 'E_SHOS-1', 'affectedUnit': 'SHOS-1', 'affectedUnitEIC': '48W000000SHOS-1N', 'biddingZone': '10YGB----------A', 'fuelType': 'Fossil Gas', 'normalCapacity': 460.0, 'availableCapacity': 0.0, 'unavailableCapacity': 460.0, 'eventStatus': 'Dismissed', 'eventStartTime': '2025-06-22T15:30:00Z', 'eventEndTime': '2025-06-22T19:30:00Z', 'cause': 'Trip Under Investigation'}",2025_case_11_jun_22_negative_price_cluster,negative_price_cluster,jun_mixed_tail,-1.23,-78.67,-34.7837,high_wind+negative_imbalance+lower_interconnector_support,2025-06-22T00:30:00Z,2025-06-22T17:30:00Z,medium,2025-06-22 15:30:00+00:00,2025-06-22 19:30:00+00:00,2025-06-22 00:30:00+00:00,2025-06-22 17:30:00+00:00,medium,True
830810,48X000000000283J-NGET-RMT-00040599,2,2025-06-22T15:30:00Z,2025-06-22T18:30:00Z,2025-06-22T18:31:07Z,E_SHOS-1,SPGEN01,Fossil Gas,Production unavailability,UnavailabilitiesOfElectricityFacilities,460.0,460.0,0.0,Ambient,"{'id': 830810, 'dataset': 'REMIT', 'mrid': '48X000000000283J-NGET-RMT-00040599', 'revisionNumber': 2, 'publishTime': '2025-06-22T18:31:07Z', 'createdTime': '2025-06-22T19:30:11Z', 'messageType': 'UnavailabilitiesOfElectricityFacilities', 'messageHeading': 'Generated by Genstar4 from Enegen Power Systems.', 'eventType': 'Production unavailability', 'unavailabilityType': 'Unplanned', 'participantId': 'SPGEN01', 'registrationCode': '48X000000000283J', 'assetId': 'E_SHOS-1', 'affectedUnit': 'SHOS-1', 'affectedUnitEIC': '48W000000SHOS-1N', 'biddingZone': '10YGB----------A', 'fuelType': 'Fossil Gas', 'normalCapacity': 460.0, 'availableCapacity': 0.0, 'unavailableCapacity': 460.0, 'eventStatus': 'Inactive', 'eventStartTime': '2025-06-22T15:30:00Z', 'eventEndTime': '2025-06-22T18:30:00Z', 'cause': 'Ambient'}",2025_case_11_jun_22_negative_price_cluster,negative_price_cluster,jun_mixed_tail,-1.23,-78.67,-34.7837,high_wind+negative_imbalance+lower_interconnector_support,2025-06-22T00:30:00Z,2025-06-22T17:30:00Z,medium,2025-06-22 15:30:00+00:00,2025-06-22 18:30:00+00:00,2025-06-22 00:30:00+00:00,2025-06-22 17:30:00+00:00,medium,True
830822,48X000000000001I-NGET-RMT-00062667,3,2025-06-22T09:01:39Z,2025-06-22T13:01:30Z,2025-06-23T00:12:17Z,T_DRAXX-2,DRAX,Biomass,Production unavailability,UnavailabilitiesOfElectricityFacilities,645.0,345.0,300.0,Boiler / Fuel Supply,"{'id': 830822, 'dataset': 'REMIT', 'mrid': '48X000000000001I-NGET-RMT-00062667', 'revisionNumber': 3, 'publishTime': '2025-06-23T00:12:17Z', 'createdTime': '2025-06-22T12:26:20Z', 'messageType': 'UnavailabilitiesOfElectricityFacilities', 'messageHeading': 'REMIT INFORMATION', 'eventType': 'Production unavailability', 'unavailabilityType': 'Unplanned', 'participantId': 'DRAX', 'registrationCode': '48X000000000001I', 'assetId': 'T_DRAXX-2', 'assetType': 'Production', 'affectedUnit': 'DRAXX-2', 'affectedUnitEIC': '48W00000DRAXX-2C', 'affectedArea': 'N', 'biddingZone': '10YGB----------A', 'fuelType': 'Biomass', 'normalCapacity': 645.0, 'availableCapacity': 300.0, 'unavailableCapacity': 345.0, 'eventStatus': 'Inactive', 'eventStartTime': '2025-06-22T09:01:39Z', 'eventEndTime': '2025-06-22T13:01:30Z', 'cause': 'Boiler / Fuel Supply'}",2025_case_11_jun_22_negative_price_cluster,negative_price_cluster,jun_mixed_tail,-1.23,-78.67,-34.7837,high_wind+negative_imbalance+lower_interconnector_support,2025-06-22T00:30:00Z,2025-06-22T17:30:00Z,medium,2025-06-22 09:01:39+00:00,2025-06-22 13:01:30+00:00,2025-06-22 00:30:00+00:00,2025-06-22 17:30:00+00:00,medium,True
830823,48X000000000001I-NGET-RMT-00062662,8,2025-06-21T16:33:20Z,2025-06-22T09:01:39Z,2025-06-23T00:12:17Z,T_DRAXX-2,DRAX,Biomass,Production unavailability,UnavailabilitiesOfElectricityFacilities,645.0,345.0,300.0,Boiler / Fuel Supply,"{'id': 830823, 'dataset': 'REMIT', 'mrid': '48X000000000001I-NGET-RMT-00062662', 'revisionNumber': 8, 'publishTime': '2025-06-23T00:12:17Z', 'createdTime': '2025-06-22T09:01:43Z', 'messageType': 'UnavailabilitiesOfElectricityFacilities', 'messageHeading': 'REMIT INFORMATION', 'eventType': 'Production unavailability', 'unavailabilityType': 'Unplanned', 'participantId': 'DRAX', 'registrationCode': '48X000000000001I', 'assetId': 'T_DRAXX-2', 'assetType': 'Production', 'affectedUnit': 'DRAXX-2', 'affectedUnitEIC': '48W00000DRAXX-2C', 'affectedArea': 'N', 'biddingZone': '10YGB----------A', 'fuelType': 'Biomass', 'normalCapacity': 645.0, 'availableCapacity': 300.0, 'unavailableCapacity': 345.0, 'eventStatus': 'Inactive', 'eventStartTime': '2025-06-21T16:33:20Z', 'eventEndTime': '2025-06-22T09:01:39Z', 'cause': 'Boiler / Fuel Supply'}",2025_case_11_jun_22_negative_price_cluster,negative_price_cluster,jun_mixed_tail,-1.23,-78.67,-34.7837,high_wind+negative_imbalance+lower_interconnector_support,2025-06-22T00:30:00Z,2025-06-22T17:30:00Z,medium,2025-06-21 16:33:20+00:00,2025-06-22 09:01:39+00:00,2025-06-22 00:30:00+00:00,2025-06-22 17:30:00+00:00,medium,True
831037,48X000000000283J-NGET-RMT-00040262,2,2025-05-25T22:00:00Z,2025-06-23T22:00:00Z,2025-06-23T22:01:06Z,T_RYHPS-1,SPGEN01,Fossil Gas,Production unavailability,UnavailabilitiesOfElectricityFacilities,715.0,715.0,0.0,NGET Circuit Outages,"{'id': 831037, 'dataset': 'REMIT', 'mrid': '48X000000000283J-NGET-RMT-00040262', 'revisionNumber': 2, 'publishTime': '2025-06-23T22:01:06Z', 'createdTime': '2025-06-23T23:00:02Z', 'messageType': 'UnavailabilitiesOfElectricityFacilities', 'messageHeading': 'Generated by Genstar4 from Enegen Power Systems.', 'eventType': 'Production unavailability', 'unavailabilityType': 'Planned', 'participantId': 'SPGEN01', 'registrationCode': '48X000000000283J', 'assetId': 'T_RYHPS-1', 'affectedUnit': 'RYHPS-1', 'affectedUnitEIC': '48W00000RYHPS-1J', 'biddingZone': '10YGB----------A', 'fuelType': 'Fossil Gas', 'normalCapacity': 715.0, 'availableCapacity': 0.0, 'unavailableCapacity': 715.0, 'eventStatus': 'Inactive', 'eventStartTime': '2025-05-25T22:00:00Z', 'eventEndTime': '2025-06-23T22:00:00Z', 'cause': 'NGET Circuit Outages'}",2025_case_11_jun_22_negative_price_cluster,negative_price_cluster,jun_mixed_tail,-1.23,-78.67,-34.7837,high_wind+negative_imbalance+lower_interconnector_support,2025-06-22T00:30:00Z,2025-06-22T17:30:00Z,high,2025-05-25 22:00:00+00:00,2025-06-23 22:00:00+00:00,2025-06-22 00:30:00+00:00,2025-06-22 17:30:00+00:00,high,True
831044,48X000000000001I-NGET-RMT-00062668,3,2025-06-22T11:18:42Z,2025-06-23T23:24:56Z,2025-06-24T00:06:12Z,T_DRAXX-4,DRAX,Biomass,Production unavailability,UnavailabilitiesOfElectricityFacilities,645.0,645.0,0.0,Boiler / Fuel Supply,"{'id': 831044, 'dataset': 'REMIT', 'mrid': '48X000000000001I-NGET-RMT-00062668', 'revisionNumber': 3, 'publishTime': '2025-06-24T00:06:12Z', 'createdTime': '2025-06-23T12:20:48Z', 'messageType': 'UnavailabilitiesOfElectricityFacilities', 'messageHeading': 'REMIT INFORMATION', 'eventType': 'Production unavailability', 'unavailabilityType': 'Unplanned', 'participantId': 'DRAX', 'registrationCode': '48X000000000001I', 'assetId': 'T_DRAXX-4', 'assetType': 'Production', 'affectedUnit': 'DRAXX-4', 'affectedUnitEIC': '48W00000DRAXX-48', 'affectedArea': 'N', 'biddingZone': '10YGB----------A', 'fuelType': 'Biomass', 'normalCapacity': 645.0, 'availableCapacity': 0.0, 'unavailableCapacity': 645.0, 'eventStatus': 'Inactive', 'eventStartTime': '2025-06-22T11:18:42Z', 'eventEndTime': '2025-06-23T23:24:56Z', 'cause': 'Boiler / Fuel Supply'}",2025_case_11_jun_22_negative_price_cluster,negative_price_cluster,jun_mixed_tail,-1.23,-78.67,-34.7837,high_wind+negative_imbalance+lower_interconnector_support,2025-06-22T00:30:00Z,2025-06-22T17:30:00Z,high,2025-06-22 11:18:42+00:00,2025-06-23 23:24:56+00:00,2025-06-22 00:30:00+00:00,2025-06-22 17:30:00+00:00,high,True
831252,IFA202506191244D-ELXP-RMT-00000049,7,2025-06-19T12:44:00Z,2025-06-25T19:44:00Z,2025-06-25T19:54:05Z,I_IED-FRAN1,NGIFA,Consumption,Transmission unavailability,UnavailabilitiesOfElectricityFacilities,2000.0,1000.0,1000.0,Auxiliary Equipment,"{'id': 831252, 'dataset': 'REMIT', 'mrid': 'IFA202506191244D-ELXP-RMT-00000049', 'revisionNumber': 7, 'publishTime': '2025-06-25T19:54:05Z', 'createdTime': '2025-06-25T19:53:50Z', 'messageType': 'UnavailabilitiesOfElectricityFacilities', 'messageHeading': 'NGIFA - Unavailability Of I_IED-FRAN1 at 19/06/2025 12:44', 'eventType': 'Transmission unavailability', 'unavailabilityType': 'Unplanned', 'participantId': 'NGIFA', 'registrationCode': '48X000000000048T', 'assetId': 'I_IED-FRAN1', 'assetType': 'Consumption', 'affectedUnit': 'I_IED-FRAN1', 'biddingZone': '10YGB----------A', 'normalCapacity': 2000.0, 'availableCapacity': 1000.0, 'unavailableCapacity': 1000.0, 'eventStatus': 'Inactive', 'eventStartTime': '2025-06-19T12:44:00Z', 'eventEndTime': '2025-06-25T19:44:00Z', 'cause': 'Auxiliary Equipment'}",2025_case_11_jun_22_negative_price_cluster,negative_price_cluster,jun_mixed_tail,-1.23,-78.67,-34.7837,high_wind+negative_imbalance+lower_interconnector_support,2025-06-22T00:30:00Z,2025-06-22T17:30:00Z,high,2025-06-19 12:44:00+00:00,2025-06-25 19:44:00+00:00,2025-06-22 00:30:00+00:00,2025-06-22 17:30:00+00:00,high,True
831253,IFA202506191244G-ELXP-RMT-00000049,7,2025-06-19T12:44:00Z,2025-06-25T19:44:00Z,2025-06-25T19:55:06Z,I_IEG-FRAN1,NGIFA,Production,Transmission unavailability,UnavailabilitiesOfElectricityFacilities,2000.0,1000.0,1000.0,Auxiliary Equipment,"{'id': 831253, 'dataset': 'REMIT', 'mrid': 'IFA202506191244G-ELXP-RMT-00000049', 'revisionNumber': 7, 'publishTime': '2025-06-25T19:55:06Z', 'createdTime': '2025-06-25T19:54:16Z', 'messageType': 'UnavailabilitiesOfElectricityFacilities', 'messageHeading': 'NGIFA - Unavailability Of I_IEG-FRAN1 at 19/06/2025 12:44', 'eventType': 'Transmission unavailability', 'unavailabilityType': 'Unplanned', 'participantId': 'NGIFA', 'registrationCode': '48X000000000048T', 'assetId': 'I_IEG-FRAN1', 'assetType': 'Production', 'affectedUnit': 'I_IEG-FRAN1', 'biddingZone': '10YGB----------A', 'normalCapacity': 2000.0, 'availableCapacity': 1000.0, 'unavailableCapacity': 1000.0, 'eventStatus': 'Inactive', 'eventStartTime': '2025-06-19T12:44:00Z', 'eventEndTime': '2025-06-25T19:44:00Z', 'cause': 'Auxiliary Equipment'}",2025_case_11_jun_22_negative_price_cluster,negative_price_cluster,jun_mixed_tail,-1.23,-78.67,-34.7837,high_wind+negative_imbalance+lower_interconnector_support,2025-06-22T00:30:00Z,2025-06-22T17:30:00Z,high,2025-06-19 12:44:00+00:00,2025-06-25 19:44:00+00:00,2025-06-22 00:30:00+00:00,2025-06-22 17:30:00+00:00,high,True
831355,48X000000000190Q-NGET-RMT-00004859,5,2025-06-21T19:30:00Z,2025-06-26T21:00:00Z,2025-06-26T16:34:05Z,T_LAGA-1,CENLANG,Fossil Gas,Production unavailability,UnavailabilitiesOfElectricityFacilities,905.0,905.0,0.0,Boiler,"{'id': 831355, 'dataset': 'REMIT', 'mrid': '48X000000000190Q-NGET-RMT-00004859', 'revisionNumber': 5, 'publishTime': '2025-06-26T16:34:05Z', 'createdTime': '2025-06-26T16:33:00Z', 'messageType': 'UnavailabilitiesOfElectricityFacilities', 'messageHeading': 'REMIT Information', 'eventType': 'Production unavailability', 'unavailabilityType': 'Unplanned', 'participantId': 'CENLANG', 'registrationCode': '48X000000000190Q', 'assetId': 'T_LAGA-1', 'assetType': 'Production', 'affectedUnit': 'LAGA-1', 'affectedUnitEIC': '48W000000LAGA-14', 'affectedArea': 'B13', 'biddingZone': '10YGB----------A', 'fuelType': 'Fossil Gas', 'normalCapacity': 905.0, 'availableCapacity': 0.0, 'unavailableCapacity': 905.0, 'eventStatus': 'Active', 'eventStartTime': '2025-06-21T19:30:00Z', 'eventEndTime': '2025-06-26T21:00:00Z', 'cause': 'Boiler', 'relatedInformation': 'HRSG 11 HP bypass failure'}",2025_case_11_jun_22_negative_price_cluster,negative_price_cluster,jun_mixed_tail,-1.23,-78.67,-34.7837,high_wind+negative_imbalance+lower_interconnector_support,2025-06-22T00:30:00Z,2025-06-22T17:30:00Z,high,2025-06-21 19:30:00+00:00,2025-06-26 21:00:00+00:00,2025-06-22 00:30:00+00:00,2025-06-22 17:30:00+00:00,high,True
