year,event_id,event_type,start_time,end_time,duration_hours,periods_in_event,max_price,min_price,avg_price,avg_imbalance,avg_wind,avg_gas,avg_interconnectors,time_of_max_price,time_band_at_max_price,regime_group,price_before_event,price_after_event,price_change_from_previous,research_note,likely_internal_driver,external_check_window_start,external_check_window_end,api_from,api_to,event_priority_rank
2025,2025_large_upward_jump_1256,large_upward_jump,2025-01-27 03:30:00+00:00,2025-01-27 04:00:00+00:00,0.5,1,97.0,97.0,97.0,15.951907817460317,11106.0,1972.0,4156.0,2025-01-27 04:00:00+00:00,night,jan_spike_stress,-4.04,97.0,101.04,Price moved from -4.04 to 97.0 in one settlement period. Check internal drivers and external availability context.,sudden_price_movement_check_internal_and_external_context,2025-01-27 01:30:00+00:00,2025-01-27 06:00:00+00:00,2025-01-27T01:30:00Z,2025-01-27T06:00:00Z,3
2025,2025_large_upward_jump_8529,large_upward_jump,2025-06-27 16:00:00+00:00,2025-06-27 16:30:00+00:00,0.5,1,96.18,96.18,96.18,15.060944907407409,12490.0,3973.0,-68.0,2025-06-27 16:30:00+00:00,evening_peak,jun_mixed_tail,-9.0,96.18,105.18,Price moved from -9.0 to 96.18 in one settlement period. Check internal drivers and external availability context.,sudden_price_movement_check_internal_and_external_context,2025-06-27 14:00:00+00:00,2025-06-27 18:30:00+00:00,2025-06-27T14:00:00Z,2025-06-27T18:30:00Z,3
2025,2025_large_upward_jump_7279,large_upward_jump,2025-06-01 15:00:00+00:00,2025-06-01 15:30:00+00:00,0.5,1,94.9,94.9,94.9,259.75380922619047,11854.0,2082.0,520.0,2025-06-01 15:30:00+00:00,afternoon,jun_mixed_tail,-11.7,94.9,106.60000000000001,Price moved from -11.7 to 94.9 in one settlement period. Check internal drivers and external availability context.,sudden_price_movement_check_internal_and_external_context,2025-06-01 13:00:00+00:00,2025-06-01 17:30:00+00:00,2025-06-01T13:00:00Z,2025-06-01T17:30:00Z,3
2025,2025_large_upward_jump_13209,large_upward_jump,2025-10-03 04:00:00+00:00,2025-10-03 04:30:00+00:00,0.5,1,94.83,94.83,94.83,177.14050972222222,12309.0,3828.0,-832.0,2025-10-03 04:30:00+00:00,night,oct_mixed_transition,-11.13,94.83,105.96,Price moved from -11.13 to 94.83 in one settlement period. Check internal drivers and external availability context.,sudden_price_movement_check_internal_and_external_context,2025-10-03 02:00:00+00:00,2025-10-03 06:30:00+00:00,2025-10-03T02:00:00Z,2025-10-03T06:30:00Z,3
2025,2025_large_upward_jump_10295,large_upward_jump,2025-08-03 11:00:00+00:00,2025-08-03 11:30:00+00:00,0.5,1,94.47216890414651,94.47216890414651,94.47216890414651,258.1032977777777,8350.0,2502.0,5288.0,2025-08-03 11:30:00+00:00,midday,jul_sep_surplus,-5.87,94.47216890414651,100.34216890414652,Price moved from -5.87 to 94.47216890414651 in one settlement period. Check internal drivers and external availability context.,sudden_price_movement_check_internal_and_external_context,2025-08-03 09:00:00+00:00,2025-08-03 13:30:00+00:00,2025-08-03T09:00:00Z,2025-08-03T13:30:00Z,3
2025,2025_large_upward_jump_10545,large_upward_jump,2025-08-08 16:00:00+00:00,2025-08-08 16:30:00+00:00,0.5,1,93.57,93.57,93.57,62.97450548202615,7817.0,5946.0,3680.0,2025-08-08 16:30:00+00:00,evening_peak,jul_sep_surplus,-11.52,93.57,105.08999999999999,Price moved from -11.52 to 93.57 in one settlement period. Check internal drivers and external availability context.,sudden_price_movement_check_internal_and_external_context,2025-08-08 14:00:00+00:00,2025-08-08 18:30:00+00:00,2025-08-08T14:00:00Z,2025-08-08T18:30:00Z,3
2025,2025_large_upward_jump_7901,large_upward_jump,2025-06-14 14:00:00+00:00,2025-06-14 14:30:00+00:00,0.5,1,92.96283366018692,92.96283366018692,92.96283366018692,229.46826388888888,9001.0,2440.0,586.0,2025-06-14 14:30:00+00:00,afternoon,jun_mixed_tail,-7.49,92.96283366018692,100.45283366018691,Price moved from -7.49 to 92.96283366018692 in one settlement period. Check internal drivers and external availability context.,sudden_price_movement_check_internal_and_external_context,2025-06-14 12:00:00+00:00,2025-06-14 16:30:00+00:00,2025-06-14T12:00:00Z,2025-06-14T16:30:00Z,3
2025,2025_large_upward_jump_5936,large_upward_jump,2025-05-04 15:30:00+00:00,2025-05-04 16:00:00+00:00,0.5,1,92.25,92.25,92.25,86.97104052841401,10080.0,3356.0,5066.0,2025-05-04 16:00:00+00:00,evening_peak,apr_may_surplus_shift,-15.85,92.25,108.1,Price moved from -15.85 to 92.25 in one settlement period. Check internal drivers and external availability context.,sudden_price_movement_check_internal_and_external_context,2025-05-04 13:30:00+00:00,2025-05-04 18:00:00+00:00,2025-05-04T13:30:00Z,2025-05-04T18:00:00Z,3
2025,2025_large_upward_jump_10591,large_upward_jump,2025-08-09 15:00:00+00:00,2025-08-09 15:30:00+00:00,0.5,1,92.14,92.14,92.14,119.3191395733836,9835.0,3886.0,80.0,2025-08-09 15:30:00+00:00,afternoon,jul_sep_surplus,-17.61,92.14,109.75,Price moved from -17.61 to 92.14 in one settlement period. Check internal drivers and external availability context.,sudden_price_movement_check_internal_and_external_context,2025-08-09 13:00:00+00:00,2025-08-09 17:30:00+00:00,2025-08-09T13:00:00Z,2025-08-09T17:30:00Z,3
2025,2025_large_upward_jump_4960,large_upward_jump,2025-04-14 07:30:00+00:00,2025-04-14 08:00:00+00:00,0.5,1,90.5,90.5,90.5,11.900072063486842,7811.0,6250.0,4642.0,2025-04-14 08:00:00+00:00,morning_ramp,apr_may_surplus_shift,-11.98,90.5,102.48,Price moved from -11.98 to 90.5 in one settlement period. Check internal drivers and external availability context.,sudden_price_movement_check_internal_and_external_context,2025-04-14 05:30:00+00:00,2025-04-14 10:00:00+00:00,2025-04-14T05:30:00Z,2025-04-14T10:00:00Z,3
2025,2025_large_upward_jump_4925,large_upward_jump,2025-04-13 14:00:00+00:00,2025-04-13 14:30:00+00:00,0.5,1,90.0,90.0,90.0,172.4989663191706,5805.0,2418.0,6274.0,2025-04-13 14:30:00+00:00,afternoon,apr_may_surplus_shift,-10.0,90.0,100.0,Price moved from -10.0 to 90.0 in one settlement period. Check internal drivers and external availability context.,sudden_price_movement_check_internal_and_external_context,2025-04-13 12:00:00+00:00,2025-04-13 16:30:00+00:00,2025-04-13T12:00:00Z,2025-04-13T16:30:00Z,3
2025,2025_large_upward_jump_11358,large_upward_jump,2025-08-25 14:30:00+00:00,2025-08-25 15:00:00+00:00,0.5,1,90.0,90.0,90.0,33.841834792803084,8795.0,2703.0,2094.0,2025-08-25 15:00:00+00:00,afternoon,jul_sep_surplus,-17.25,90.0,107.25,Price moved from -17.25 to 90.0 in one settlement period. Check internal drivers and external availability context.,sudden_price_movement_check_internal_and_external_context,2025-08-25 12:30:00+00:00,2025-08-25 17:00:00+00:00,2025-08-25T12:30:00Z,2025-08-25T17:00:00Z,3
2025,2025_large_upward_jump_5636,large_upward_jump,2025-04-28 09:30:00+00:00,2025-04-28 10:00:00+00:00,0.5,1,88.0,88.0,88.0,14.398010387439369,4077.0,5577.0,5584.0,2025-04-28 10:00:00+00:00,midday,apr_may_surplus_shift,-15.74,88.0,103.74,Price moved from -15.74 to 88.0 in one settlement period. Check internal drivers and external availability context.,sudden_price_movement_check_internal_and_external_context,2025-04-28 07:30:00+00:00,2025-04-28 12:00:00+00:00,2025-04-28T07:30:00Z,2025-04-28T12:00:00Z,3
2025,2025_large_upward_jump_8584,large_upward_jump,2025-06-28 19:30:00+00:00,2025-06-28 20:00:00+00:00,0.5,1,87.34,87.34,87.34,-485.925,9422.0,6635.0,1056.0,2025-06-28 20:00:00+00:00,late_evening,jun_mixed_tail,-16.24,87.34,103.58,Price moved from -16.24 to 87.34 in one settlement period. Check internal drivers and external availability context.,sudden_price_movement_check_internal_and_external_context,2025-06-28 17:30:00+00:00,2025-06-28 22:00:00+00:00,2025-06-28T17:30:00Z,2025-06-28T22:00:00Z,3
2025,2025_large_upward_jump_8577,large_upward_jump,2025-06-28 16:00:00+00:00,2025-06-28 16:30:00+00:00,0.5,1,86.0,86.0,86.0,450.1932132927312,9714.0,4301.0,150.0,2025-06-28 16:30:00+00:00,evening_peak,jun_mixed_tail,-16.24,86.0,102.24,Price moved from -16.24 to 86.0 in one settlement period. Check internal drivers and external availability context.,sudden_price_movement_check_internal_and_external_context,2025-06-28 14:00:00+00:00,2025-06-28 18:30:00+00:00,2025-06-28T14:00:00Z,2025-06-28T18:30:00Z,3
2025,2025_near_spike_cluster_12,near_spike_cluster,2025-07-01 17:30:00+00:00,2025-07-01 17:30:00+00:00,0.5,1,248.54,248.54,248.54,83.44022099449565,4205.0,13846.0,2542.0,2025-07-01 17:30:00+00:00,evening_peak,jul_sep_surplus,,,,Candidate near-spike event. Useful for studying why stressed conditions did not fully convert into £250+/£300+ spike realization.,low_wind,2025-07-01 15:30:00+00:00,2025-07-01 19:30:00+00:00,2025-07-01T15:30:00Z,2025-07-01T19:30:00Z,4
2025,2025_near_spike_cluster_13,near_spike_cluster,2025-10-13 14:00:00+00:00,2025-10-13 15:30:00+00:00,2.0,4,248.0,232.56,238.305,431.8545519406176,1047.25,22083.25,2539.0,2025-10-13 15:30:00+00:00,afternoon,oct_mixed_transition,,,,Candidate near-spike event. Useful for studying why stressed conditions did not fully convert into £250+/£300+ spike realization.,very_high_gas+very_low_wind+very_positive_imbalance,2025-10-13 12:00:00+00:00,2025-10-13 17:30:00+00:00,2025-10-13T12:00:00Z,2025-10-13T17:30:00Z,4
2025,2025_near_spike_cluster_15,near_spike_cluster,2025-11-21 07:00:00+00:00,2025-11-21 07:30:00+00:00,1.0,2,247.3104,241.63,244.47019999999998,430.7937015456369,4772.5,22633.5,12.0,2025-11-21 07:30:00+00:00,morning_ramp,nov_dec_quiet,,,,Candidate near-spike event. Useful for studying why stressed conditions did not fully convert into £250+/£300+ spike realization.,very_high_gas+low_wind+very_positive_imbalance+lower_interconnector_support,2025-11-21 05:00:00+00:00,2025-11-21 09:30:00+00:00,2025-11-21T05:00:00Z,2025-11-21T09:30:00Z,4
2025,2025_near_spike_cluster_5,near_spike_cluster,2025-01-21 14:00:00+00:00,2025-01-21 14:00:00+00:00,0.5,1,240.0,240.0,240.0,35.433683531746034,2822.0,24332.0,3172.0,2025-01-21 14:00:00+00:00,afternoon,jan_spike_stress,,,,Candidate near-spike event. Useful for studying why stressed conditions did not fully convert into £250+/£300+ spike realization.,very_high_gas+very_low_wind,2025-01-21 12:00:00+00:00,2025-01-21 16:00:00+00:00,2025-01-21T12:00:00Z,2025-01-21T16:00:00Z,4
2025,2025_near_spike_cluster_4,near_spike_cluster,2025-01-20 10:00:00+00:00,2025-01-20 10:00:00+00:00,0.5,1,224.83014529110483,224.83014529110483,224.83014529110483,4.000333333333334,1859.0,27163.0,2468.0,2025-01-20 10:00:00+00:00,midday,jan_spike_stress,,,,Candidate near-spike event. Useful for studying why stressed conditions did not fully convert into £250+/£300+ spike realization.,very_high_gas+very_low_wind+lower_interconnector_support,2025-01-20 08:00:00+00:00,2025-01-20 12:00:00+00:00,2025-01-20T08:00:00Z,2025-01-20T12:00:00Z,4
2025,2025_near_spike_cluster_6,near_spike_cluster,2025-01-21 16:30:00+00:00,2025-01-21 16:30:00+00:00,0.5,1,224.45984124848647,224.45984124848647,224.45984124848647,4.551272727272727,2438.0,25162.0,3578.0,2025-01-21 16:30:00+00:00,evening_peak,jan_spike_stress,,,,Candidate near-spike event. Useful for studying why stressed conditions did not fully convert into £250+/£300+ spike realization.,very_high_gas+very_low_wind,2025-01-21 14:30:00+00:00,2025-01-21 18:30:00+00:00,2025-01-21T14:30:00Z,2025-01-21T18:30:00Z,4
2025,2025_near_spike_cluster_1,near_spike_cluster,2025-01-08 10:00:00+00:00,2025-01-08 11:00:00+00:00,1.5,3,218.0,215.0,217.0,374.7076285095157,4848.0,23434.0,3894.0,2025-01-08 10:00:00+00:00,midday,jan_spike_stress,,,,Candidate near-spike event. Useful for studying why stressed conditions did not fully convert into £250+/£300+ spike realization.,very_high_gas+low_wind+very_positive_imbalance,2025-01-08 08:00:00+00:00,2025-01-08 13:00:00+00:00,2025-01-08T08:00:00Z,2025-01-08T13:00:00Z,4
2025,2025_near_spike_cluster_3,near_spike_cluster,2025-01-11 16:30:00+00:00,2025-01-11 16:30:00+00:00,0.5,1,216.0,216.0,216.0,184.7579683333333,3626.0,23729.0,4414.0,2025-01-11 16:30:00+00:00,evening_peak,jan_spike_stress,,,,Candidate near-spike event. Useful for studying why stressed conditions did not fully convert into £250+/£300+ spike realization.,very_high_gas+low_wind+positive_imbalance,2025-01-11 14:30:00+00:00,2025-01-11 18:30:00+00:00,2025-01-11T14:30:00Z,2025-01-11T18:30:00Z,4
2025,2025_near_spike_cluster_2,near_spike_cluster,2025-01-10 16:30:00+00:00,2025-01-10 16:30:00+00:00,0.5,1,210.0,210.0,210.0,160.41731712962962,3085.0,24998.0,5188.0,2025-01-10 16:30:00+00:00,evening_peak,jan_spike_stress,,,,Candidate near-spike event. Useful for studying why stressed conditions did not fully convert into £250+/£300+ spike realization.,very_high_gas+low_wind+positive_imbalance+higher_interconnector_support,2025-01-10 14:30:00+00:00,2025-01-10 18:30:00+00:00,2025-01-10T14:30:00Z,2025-01-10T18:30:00Z,4
2025,2025_near_spike_cluster_14,near_spike_cluster,2025-10-22 15:30:00+00:00,2025-10-22 15:30:00+00:00,0.5,1,209.38,209.38,209.38,759.3167562724014,2353.0,18759.0,3790.0,2025-10-22 15:30:00+00:00,afternoon,oct_mixed_transition,,,,Candidate near-spike event. Useful for studying why stressed conditions did not fully convert into £250+/£300+ spike realization.,high_gas+very_low_wind+very_positive_imbalance,2025-10-22 13:30:00+00:00,2025-10-22 17:30:00+00:00,2025-10-22T13:30:00Z,2025-10-22T17:30:00Z,4
2025,2025_near_spike_cluster_8,near_spike_cluster,2025-03-19 17:00:00+00:00,2025-03-19 17:30:00+00:00,1.0,2,207.4,203.45013333333333,205.42506666666668,914.6533687530525,899.0,22280.5,4413.0,2025-03-19 17:00:00+00:00,evening_peak,feb_mar_broad_stress,,,,Candidate near-spike event. Useful for studying why stressed conditions did not fully convert into £250+/£300+ spike realization.,very_high_gas+very_low_wind+very_positive_imbalance,2025-03-19 15:00:00+00:00,2025-03-19 19:30:00+00:00,2025-03-19T15:00:00Z,2025-03-19T19:30:00Z,4
2025,2025_near_spike_cluster_10,near_spike_cluster,2025-04-28 18:00:00+00:00,2025-04-28 18:30:00+00:00,1.0,2,204.10638114478115,204.0,204.05319057239058,536.5180548611111,1797.0,17474.0,2164.0,2025-04-28 18:30:00+00:00,evening_peak,apr_may_surplus_shift,,,,Candidate near-spike event. Useful for studying why stressed conditions did not fully convert into £250+/£300+ spike realization.,high_gas+very_low_wind+very_positive_imbalance+lower_interconnector_support,2025-04-28 16:00:00+00:00,2025-04-28 20:30:00+00:00,2025-04-28T16:00:00Z,2025-04-28T20:30:00Z,4
2025,2025_near_spike_cluster_16,near_spike_cluster,2025-11-25 16:00:00+00:00,2025-11-25 16:30:00+00:00,1.0,2,203.37,203.37,203.37,148.6405072732129,5980.0,22264.5,3650.0,2025-11-25 16:00:00+00:00,evening_peak,nov_dec_quiet,,,,Candidate near-spike event. Useful for studying why stressed conditions did not fully convert into £250+/£300+ spike realization.,very_high_gas+low_wind,2025-11-25 14:00:00+00:00,2025-11-25 18:30:00+00:00,2025-11-25T14:00:00Z,2025-11-25T18:30:00Z,4
2025,2025_near_spike_cluster_7,near_spike_cluster,2025-01-21 19:00:00+00:00,2025-01-21 19:00:00+00:00,0.5,1,203.0,203.0,203.0,10.258333333333333,2792.0,24716.0,3618.0,2025-01-21 19:00:00+00:00,evening_peak,jan_spike_stress,,,,Candidate near-spike event. Useful for studying why stressed conditions did not fully convert into £250+/£300+ spike realization.,very_high_gas+very_low_wind,2025-01-21 17:00:00+00:00,2025-01-21 21:00:00+00:00,2025-01-21T17:00:00Z,2025-01-21T21:00:00Z,4
2025,2025_near_spike_cluster_11,near_spike_cluster,2025-06-30 16:00:00+00:00,2025-06-30 16:00:00+00:00,0.5,1,201.6,201.6,201.6,949.6423075697554,6793.0,11268.0,1588.0,2025-06-30 16:00:00+00:00,evening_peak,jun_mixed_tail,,,,Candidate near-spike event. Useful for studying why stressed conditions did not fully convert into £250+/£300+ spike realization.,low_wind+very_positive_imbalance+lower_interconnector_support,2025-06-30 14:00:00+00:00,2025-06-30 18:00:00+00:00,2025-06-30T14:00:00Z,2025-06-30T18:00:00Z,4
2025,2025_near_spike_cluster_9,near_spike_cluster,2025-03-19 19:00:00+00:00,2025-03-19 19:30:00+00:00,1.0,2,200.0,200.0,200.0,482.41809276785716,528.0,23378.0,5134.0,2025-03-19 19:00:00+00:00,evening_peak,feb_mar_broad_stress,,,,Candidate near-spike event. Useful for studying why stressed conditions did not fully convert into £250+/£300+ spike realization.,very_high_gas+very_low_wind+very_positive_imbalance+higher_interconnector_support,2025-03-19 17:00:00+00:00,2025-03-19 21:30:00+00:00,2025-03-19T17:00:00Z,2025-03-19T21:30:00Z,4
2025,2025_negative_price_cluster_288,negative_price_cluster,2025-11-12 02:30:00+00:00,2025-11-12 02:30:00+00:00,0.5,1,-0.04,-0.04,-0.04,-535.8376995833333,14605.0,2379.0,1930.0,2025-11-12 02:30:00+00:00,night,nov_dec_quiet,,,,"Candidate negative-price event. Check high wind, low gas, negative imbalance, and whether surplus conditions were reinforced by system context.",high_wind+negative_imbalance+lower_interconnector_support,2025-11-12 00:30:00+00:00,2025-11-12 04:30:00+00:00,2025-11-12T00:30:00Z,2025-11-12T04:30:00Z,5
2025,2025_negative_price_cluster_79,negative_price_cluster,2025-05-25 13:00:00+00:00,2025-05-25 16:00:00+00:00,3.5,7,-0.0712601214054512,-43.79,-21.803129367260322,-555.3829916888482,10957.42857142857,2117.1428571428573,-2515.1428571428573,2025-05-25 15:30:00+00:00,afternoon,apr_may_surplus_shift,,,,"Candidate negative-price event. Check high wind, low gas, negative imbalance, and whether surplus conditions were reinforced by system context.",high_wind+negative_imbalance+lower_interconnector_support,2025-05-25 11:00:00+00:00,2025-05-25 18:00:00+00:00,2025-05-25T11:00:00Z,2025-05-25T18:00:00Z,5
2025,2025_negative_price_cluster_284,negative_price_cluster,2025-11-03 21:00:00+00:00,2025-11-03 21:00:00+00:00,0.5,1,-0.1018116393424995,-0.1018116393424995,-0.1018116393424995,-53.8774528389924,15960.0,5876.0,236.0,2025-11-03 21:00:00+00:00,late_evening,nov_dec_quiet,,,,"Candidate negative-price event. Check high wind, low gas, negative imbalance, and whether surplus conditions were reinforced by system context.",high_wind+lower_interconnector_support,2025-11-03 19:00:00+00:00,2025-11-03 23:00:00+00:00,2025-11-03T19:00:00Z,2025-11-03T23:00:00Z,5
2025,2025_negative_price_cluster_17,negative_price_cluster,2025-02-16 07:30:00+00:00,2025-02-16 08:00:00+00:00,1.0,2,-0.19,-0.19,-0.19,-268.44197797381713,10266.5,7017.0,2471.0,2025-02-16 07:30:00+00:00,morning_ramp,feb_mar_broad_stress,,,,"Candidate negative-price event. Check high wind, low gas, negative imbalance, and whether surplus conditions were reinforced by system context.",high_wind+negative_imbalance+lower_interconnector_support,2025-02-16 05:30:00+00:00,2025-02-16 10:00:00+00:00,2025-02-16T05:30:00Z,2025-02-16T10:00:00Z,5
2025,2025_negative_price_cluster_203,negative_price_cluster,2025-09-07 04:00:00+00:00,2025-09-07 04:30:00+00:00,1.0,2,-0.23,-17.31,-8.77,-219.233344611678,13097.5,3540.5,-2609.0,2025-09-07 04:00:00+00:00,night,jul_sep_surplus,,,,"Candidate negative-price event. Check high wind, low gas, negative imbalance, and whether surplus conditions were reinforced by system context.",high_wind+negative_imbalance+lower_interconnector_support,2025-09-07 02:00:00+00:00,2025-09-07 06:30:00+00:00,2025-09-07T02:00:00Z,2025-09-07T06:30:00Z,5
2025,2025_negative_price_cluster_247,negative_price_cluster,2025-10-04 02:30:00+00:00,2025-10-04 04:30:00+00:00,2.5,5,-0.275683150927859,-17.62,-7.6411366301855725,-516.0270378333332,12255.4,3275.2,-1922.8,2025-10-04 04:30:00+00:00,night,oct_mixed_transition,,,,"Candidate negative-price event. Check high wind, low gas, negative imbalance, and whether surplus conditions were reinforced by system context.",high_wind+negative_imbalance+lower_interconnector_support,2025-10-04 00:30:00+00:00,2025-10-04 06:30:00+00:00,2025-10-04T00:30:00Z,2025-10-04T06:30:00Z,5
2025,2025_negative_price_cluster_141,negative_price_cluster,2025-07-04 23:30:00+00:00,2025-07-04 23:30:00+00:00,0.5,1,-0.2775242388138346,-0.2775242388138346,-0.2775242388138346,-163.2507076685341,25262.0,9760.0,-7560.0,2025-07-04 23:30:00+00:00,late_evening,jul_sep_surplus,,,,"Candidate negative-price event. Check high wind, low gas, negative imbalance, and whether surplus conditions were reinforced by system context.",high_wind+negative_imbalance+lower_interconnector_support,2025-07-04 21:30:00+00:00,2025-07-05 01:30:00+00:00,2025-07-04T21:30:00Z,2025-07-05T01:30:00Z,5
2025,2025_negative_price_cluster_300,negative_price_cluster,2025-12-13 23:30:00+00:00,2025-12-14 00:00:00+00:00,1.0,2,-0.29,-2.71,-1.5,-230.54515632391733,21075.0,7116.5,-2045.0,2025-12-13 23:30:00+00:00,late_evening,nov_dec_quiet,,,,"Candidate negative-price event. Check high wind, low gas, negative imbalance, and whether surplus conditions were reinforced by system context.",high_wind+negative_imbalance+lower_interconnector_support,2025-12-13 21:30:00+00:00,2025-12-14 02:00:00+00:00,2025-12-13T21:30:00Z,2025-12-14T02:00:00Z,5
2025,2025_negative_price_cluster_137,negative_price_cluster,2025-06-29 07:00:00+00:00,2025-06-29 07:30:00+00:00,1.0,2,-0.33,-5.02,-2.675,-125.79847566962009,3222.5,3269.0,6118.0,2025-06-29 07:30:00+00:00,morning_ramp,jun_mixed_tail,,,,"Candidate negative-price event. Check high wind, low gas, negative imbalance, and whether surplus conditions were reinforced by system context.",low_wind+higher_interconnector_support,2025-06-29 05:00:00+00:00,2025-06-29 09:30:00+00:00,2025-06-29T05:00:00Z,2025-06-29T09:30:00Z,5
2025,2025_negative_price_cluster_85,negative_price_cluster,2025-05-27 02:30:00+00:00,2025-05-27 05:00:00+00:00,3.0,6,-0.35,-16.16,-8.773333333333332,-575.0686605938894,13923.333333333334,2546.8333333333335,-3630.3333333333335,2025-05-27 02:30:00+00:00,night,apr_may_surplus_shift,,,,"Candidate negative-price event. Check high wind, low gas, negative imbalance, and whether surplus conditions were reinforced by system context.",high_wind+negative_imbalance+lower_interconnector_support,2025-05-27 00:30:00+00:00,2025-05-27 07:00:00+00:00,2025-05-27T00:30:00Z,2025-05-27T07:00:00Z,5
2025,2025_negative_price_cluster_32,negative_price_cluster,2025-03-04 08:00:00+00:00,2025-03-04 09:00:00+00:00,1.5,3,-0.39,-0.39,-0.38999999999999996,-450.02103549612457,7393.0,12600.0,5172.666666666667,2025-03-04 08:00:00+00:00,morning_ramp,feb_mar_broad_stress,,,,"Candidate negative-price event. Check high wind, low gas, negative imbalance, and whether surplus conditions were reinforced by system context.",low_wind+negative_imbalance+higher_interconnector_support,2025-03-04 06:00:00+00:00,2025-03-04 11:00:00+00:00,2025-03-04T06:00:00Z,2025-03-04T11:00:00Z,5
2025,2025_negative_price_cluster_34,negative_price_cluster,2025-03-07 00:00:00+00:00,2025-03-07 00:30:00+00:00,1.0,2,-0.39,-2.86,-1.625,-694.0155005392326,13717.0,2854.5,4186.0,2025-03-07 00:30:00+00:00,night,feb_mar_broad_stress,,,,"Candidate negative-price event. Check high wind, low gas, negative imbalance, and whether surplus conditions were reinforced by system context.",high_wind+negative_imbalance,2025-03-06 22:00:00+00:00,2025-03-07 02:30:00+00:00,2025-03-06T22:00:00Z,2025-03-07T02:30:00Z,5
2025,2025_negative_price_cluster_35,negative_price_cluster,2025-03-21 14:30:00+00:00,2025-03-21 14:30:00+00:00,0.5,1,-0.45,-0.45,-0.45,-356.56091976880606,15070.0,3274.0,5228.0,2025-03-21 14:30:00+00:00,afternoon,feb_mar_broad_stress,,,,"Candidate negative-price event. Check high wind, low gas, negative imbalance, and whether surplus conditions were reinforced by system context.",high_wind+negative_imbalance+higher_interconnector_support,2025-03-21 12:30:00+00:00,2025-03-21 16:30:00+00:00,2025-03-21T12:30:00Z,2025-03-21T16:30:00Z,5
2025,2025_negative_price_cluster_36,negative_price_cluster,2025-03-22 03:00:00+00:00,2025-03-22 03:00:00+00:00,0.5,1,-0.45,-0.45,-0.45,-61.32064831196581,11459.0,3858.0,3484.0,2025-03-22 03:00:00+00:00,night,feb_mar_broad_stress,,,,"Candidate negative-price event. Check high wind, low gas, negative imbalance, and whether surplus conditions were reinforced by system context.",high_wind,2025-03-22 01:00:00+00:00,2025-03-22 05:00:00+00:00,2025-03-22T01:00:00Z,2025-03-22T05:00:00Z,5
2025,2025_negative_price_cluster_37,negative_price_cluster,2025-03-22 04:30:00+00:00,2025-03-22 06:30:00+00:00,2.5,5,-0.45,-0.45,-0.45,-426.8047745040779,11771.2,4079.6,3444.0,2025-03-22 04:30:00+00:00,night,feb_mar_broad_stress,,,,"Candidate negative-price event. Check high wind, low gas, negative imbalance, and whether surplus conditions were reinforced by system context.",high_wind+negative_imbalance,2025-03-22 02:30:00+00:00,2025-03-22 08:30:00+00:00,2025-03-22T02:30:00Z,2025-03-22T08:30:00Z,5
2025,2025_negative_price_cluster_39,negative_price_cluster,2025-03-27 14:00:00+00:00,2025-03-27 14:30:00+00:00,1.0,2,-0.46,-0.46,-0.46,-525.3711530128205,12084.5,2891.0,5865.0,2025-03-27 14:00:00+00:00,afternoon,feb_mar_broad_stress,,,,"Candidate negative-price event. Check high wind, low gas, negative imbalance, and whether surplus conditions were reinforced by system context.",high_wind+negative_imbalance+higher_interconnector_support,2025-03-27 12:00:00+00:00,2025-03-27 16:30:00+00:00,2025-03-27T12:00:00Z,2025-03-27T16:30:00Z,5
2025,2025_negative_price_cluster_40,negative_price_cluster,2025-03-28 01:30:00+00:00,2025-03-28 01:30:00+00:00,0.5,1,-0.46,-0.46,-0.46,-455.1693071626984,13140.0,3438.0,-726.0,2025-03-28 01:30:00+00:00,night,feb_mar_broad_stress,,,,"Candidate negative-price event. Check high wind, low gas, negative imbalance, and whether surplus conditions were reinforced by system context.",high_wind+negative_imbalance+lower_interconnector_support,2025-03-27 23:30:00+00:00,2025-03-28 03:30:00+00:00,2025-03-27T23:30:00Z,2025-03-28T03:30:00Z,5
2025,2025_negative_price_cluster_42,negative_price_cluster,2025-03-29 10:00:00+00:00,2025-03-29 15:00:00+00:00,5.5,11,-0.46,-38.316590127014734,-8.422417284274067,-1103.972953449858,9960.272727272728,2645.181818181818,3989.090909090909,2025-03-29 10:00:00+00:00,midday,feb_mar_broad_stress,,,,"Candidate negative-price event. Check high wind, low gas, negative imbalance, and whether surplus conditions were reinforced by system context.",negative_imbalance,2025-03-29 08:00:00+00:00,2025-03-29 17:00:00+00:00,2025-03-29T08:00:00Z,2025-03-29T17:00:00Z,5
2025,2025_negative_price_cluster_43,negative_price_cluster,2025-03-29 20:30:00+00:00,2025-03-29 21:00:00+00:00,1.0,2,-0.46,-0.46,-0.46,-327.2716689869315,15583.5,5526.5,1746.0,2025-03-29 20:30:00+00:00,late_evening,feb_mar_broad_stress,,,,"Candidate negative-price event. Check high wind, low gas, negative imbalance, and whether surplus conditions were reinforced by system context.",high_wind+negative_imbalance+lower_interconnector_support,2025-03-29 18:30:00+00:00,2025-03-29 23:00:00+00:00,2025-03-29T18:30:00Z,2025-03-29T23:00:00Z,5
