price_event_id,price_event_type,price_event_year,price_event_start,price_event_end,price_event_max_price,price_event_min_price,price_event_avg_imbalance,price_event_avg_wind,price_event_avg_gas,price_event_avg_interconnectors,price_event_time_band,price_event_regime_group,price_event_likely_internal_driver,query_api_from,query_api_to,remit_message_id,remit_id,remit_dataset,remit_mrid,remit_revisionNumber,remit_publishTime,remit_createdTime,remit_messageType,remit_messageHeading,remit_eventType,remit_unavailabilityType,remit_participantId,remit_registrationCode,remit_assetId,remit_assetType,remit_affectedUnit,remit_affectedUnitEIC,remit_affectedArea,remit_biddingZone,remit_fuelType,remit_normalCapacity,remit_availableCapacity,remit_unavailableCapacity,remit_eventStatus,remit_eventStartTime,remit_eventEndTime,remit_durationUncertainty,remit_cause,remit_relatedInformation,simplified_external_event_type,remit_outageProfile
2024_positive_spike_cluster_1,positive_spike_cluster,2024,2024-10-14 15:00:00+00:00,2024-10-14 17:30:00+00:00,669.212,251.94,763.8646,2286.5,20016.6667,2348.0,evening_peak,oct_nov_transition,high_gas+low_wind+positive_imbalance+lower_interconnector_support,2024-10-14T13:00:00Z,2024-10-14T19:30:00Z,791187,791187,REMIT,48X000000000065T-NGET-RMT-00005025,2,2024-10-14T12:13:11Z,2024-10-14T13:12:08Z,UnavailabilitiesOfElectricityFacilities,Generated by Genstar4 from Enegen Power Systems.,Production unavailability,Planned,CENPB,48X000000000065T,E_PETEM1,,PETEM1,48WSTN00000PETEV,,10YGB----------A,Other,240.0,120.0,120.0,Dismissed,2024-10-14T15:30:00Z,2024-10-17T04:00:00Z,,Nozzle replacement,,other_unavailability_or_capacity_change,
2024_positive_spike_cluster_1,positive_spike_cluster,2024,2024-10-14 15:00:00+00:00,2024-10-14 17:30:00+00:00,669.212,251.94,763.8646,2286.5,20016.6667,2348.0,evening_peak,oct_nov_transition,high_gas+low_wind+positive_imbalance+lower_interconnector_support,2024-10-14T13:00:00Z,2024-10-14T19:30:00Z,791245,791245,REMIT,48X0000000000149-NGET-RMT-00001335,1,2024-10-14T16:52:26Z,2024-10-14T16:49:00Z,UnavailabilitiesOfElectricityFacilities,REMIT Information,Production unavailability,Unplanned,SUTTBRGE,48X0000000000149,T_SUTB-1,Production,SUTB-1,48W000000SUTB-1P,N,10YGB----------A,Fossil Gas,832.0,0.0,832.0,Active,2024-10-14T16:30:00Z,2024-10-15T06:00:00Z,,Testing/Commissioning,,thermal_gas_unavailability,"[{'startTime': '2024-10-14T16:30:00Z', 'endTime': '2024-10-15T06:00:00Z', 'capacity': 0.0}]"
2024_positive_spike_cluster_1,positive_spike_cluster,2024,2024-10-14 15:00:00+00:00,2024-10-14 17:30:00+00:00,669.212,251.94,763.8646,2286.5,20016.6667,2348.0,evening_peak,oct_nov_transition,high_gas+low_wind+positive_imbalance+lower_interconnector_support,2024-10-14T13:00:00Z,2024-10-14T19:30:00Z,791221,791221,REMIT,48X000000000045Z-NGET-RMT-00132888,1,2024-10-14T14:46:08Z,2024-10-14T14:45:00Z,UnavailabilitiesOfElectricityFacilities,REMIT Information,Production unavailability,Unplanned,WESTBURB,48X000000000045Z,T_WBURB-2,Production,WBURB-2,48W00000WBURB-27,B1,10YGB----------A,Fossil Gas,450.0,421.0,29.0,Active,2024-10-14T16:30:00Z,2024-10-14T17:00:00Z,,Unplanned,"
",thermal_gas_unavailability,
2024_positive_spike_cluster_1,positive_spike_cluster,2024,2024-10-14 15:00:00+00:00,2024-10-14 17:30:00+00:00,669.212,251.94,763.8646,2286.5,20016.6667,2348.0,evening_peak,oct_nov_transition,high_gas+low_wind+positive_imbalance+lower_interconnector_support,2024-10-14T13:00:00Z,2024-10-14T19:30:00Z,793296,793296,REMIT,48X000000000080X-NGET-RMT-00015646,7,2024-10-22T08:53:11Z,2024-10-22T08:52:47Z,UnavailabilitiesOfElectricityFacilities,REMIT INFORMATION,Production unavailability,Planned,EECL,48X000000000080X,T_CDCL-1,Production,CDCL-1,48W000000CDCL-1P,N,10YGB----------A,Fossil Gas,405.0,265.0,140.0,Active,2024-10-14T17:00:00Z,2024-10-22T16:30:00Z,+- 1 day,Planned Outage,Available OC.,thermal_gas_unavailability,
2024_positive_spike_cluster_1,positive_spike_cluster,2024,2024-10-14 15:00:00+00:00,2024-10-14 17:30:00+00:00,669.212,251.94,763.8646,2286.5,20016.6667,2348.0,evening_peak,oct_nov_transition,high_gas+low_wind+positive_imbalance+lower_interconnector_support,2024-10-14T13:00:00Z,2024-10-14T19:30:00Z,791223,791223,REMIT,48X000000000045Z-NGET-RMT-00132889,1,2024-10-14T14:46:09Z,2024-10-14T14:45:00Z,UnavailabilitiesOfElectricityFacilities,REMIT Information,Production unavailability,Unplanned,WESTBURB,48X000000000045Z,T_WBURB-2,Production,WBURB-2,48W00000WBURB-27,B1,10YGB----------A,Fossil Gas,450.0,422.0,28.0,Active,2024-10-14T17:00:00Z,2024-10-14T17:30:00Z,,Unplanned,"
",thermal_gas_unavailability,
2024_positive_spike_cluster_1,positive_spike_cluster,2024,2024-10-14 15:00:00+00:00,2024-10-14 17:30:00+00:00,669.212,251.94,763.8646,2286.5,20016.6667,2348.0,evening_peak,oct_nov_transition,high_gas+low_wind+positive_imbalance+lower_interconnector_support,2024-10-14T13:00:00Z,2024-10-14T19:30:00Z,791256,791256,REMIT,48X000000000242X-NGET-RMT-00032673,2,2024-10-14T22:01:09Z,2024-10-14T23:00:04Z,UnavailabilitiesOfElectricityFacilities,Generated by Genstar4 from Enegen Power Systems.,Production unavailability,Planned,SPALDI,48X000000000242X,T_SEEL-1,,SEEL-1,48W000000SEEL-18,,10YGB----------A,Fossil Gas,299.0,0.0,299.0,Inactive,2024-10-14T17:30:00Z,2024-10-14T22:00:00Z,,Planned Shutdown,,thermal_gas_unavailability,
2024_positive_spike_cluster_1,positive_spike_cluster,2024,2024-10-14 15:00:00+00:00,2024-10-14 17:30:00+00:00,669.212,251.94,763.8646,2286.5,20016.6667,2348.0,evening_peak,oct_nov_transition,high_gas+low_wind+positive_imbalance+lower_interconnector_support,2024-10-14T13:00:00Z,2024-10-14T19:30:00Z,791222,791222,REMIT,48X000000000045Z-NGET-RMT-00132890,1,2024-10-14T14:46:09Z,2024-10-14T14:45:00Z,UnavailabilitiesOfElectricityFacilities,REMIT Information,Production unavailability,Unplanned,WESTBURB,48X000000000045Z,T_WBURB-2,Production,WBURB-2,48W00000WBURB-27,B1,10YGB----------A,Fossil Gas,450.0,423.0,27.0,Active,2024-10-14T17:30:00Z,2024-10-14T18:30:00Z,,Unplanned,"
",thermal_gas_unavailability,
2024_positive_spike_cluster_1,positive_spike_cluster,2024,2024-10-14 15:00:00+00:00,2024-10-14 17:30:00+00:00,669.212,251.94,763.8646,2286.5,20016.6667,2348.0,evening_peak,oct_nov_transition,high_gas+low_wind+positive_imbalance+lower_interconnector_support,2024-10-14T13:00:00Z,2024-10-14T19:30:00Z,791258,791258,REMIT,48X000000000065T-NGET-RMT-00005039,2,2024-10-14T23:01:10Z,2024-10-15T00:00:05Z,UnavailabilitiesOfElectricityFacilities,Generated by Genstar4 from Enegen Power Systems.,Production unavailability,Planned,CENPB,48X000000000065T,E_PETEM1,,PETEM1,48WSTN00000PETEV,,10YGB----------A,Other,240.0,120.0,120.0,Inactive,2024-10-14T19:00:00Z,2024-10-14T23:00:00Z,,Nozzle replacement,,other_unavailability_or_capacity_change,
2024_positive_spike_cluster_5,positive_spike_cluster,2024,2024-12-11 11:30:00+00:00,2024-12-11 12:30:00+00:00,590.4504,295.0,32.0034,1798.0,26781.6667,4025.3333,midday,dec_stress,high_gas+low_wind,2024-12-11T09:30:00Z,2024-12-11T14:30:00Z,801383,801383,REMIT,23XINTG-CROYTONG-NGET-RMT-00032969,2,2024-12-19T10:06:05Z,2024-12-19T10:05:08Z,UnavailabilitiesOfElectricityFacilities,Generated by Genstar4 from Enegen Power Systems.,Production unavailability,Planned,CECL,23XINTG-CROYTONG,T_COSO-1,,COSO-1,48W000000COSO-1F,,10YGB----------A,Fossil Gas,700.0,346.0,354.0,Dismissed,2024-12-08T05:30:00Z,2024-12-23T13:00:00Z,,Planned Maintenance,,thermal_gas_unavailability,
2024_positive_spike_cluster_5,positive_spike_cluster,2024,2024-12-11 11:30:00+00:00,2024-12-11 12:30:00+00:00,590.4504,295.0,32.0034,1798.0,26781.6667,4025.3333,midday,dec_stress,high_gas+low_wind,2024-12-11T09:30:00Z,2024-12-11T14:30:00Z,800502,800502,REMIT,48X000000000045Z-NGET-RMT-00133126,5,2024-12-11T11:26:06Z,2024-12-11T11:25:00Z,UnavailabilitiesOfElectricityFacilities,REMIT Information,Production unavailability,Unplanned,WESTBURB,48X000000000045Z,T_WBURB-1,Production,WBURB-1,48W00000WBURB-19,B1,10YGB----------A,Fossil Gas,435.0,405.0,30.0,Active,2024-12-08T13:30:00Z,2024-12-11T11:30:00Z,,Unplanned,"
",thermal_gas_unavailability,
2024_positive_spike_cluster_5,positive_spike_cluster,2024,2024-12-11 11:30:00+00:00,2024-12-11 12:30:00+00:00,590.4504,295.0,32.0034,1798.0,26781.6667,4025.3333,midday,dec_stress,high_gas+low_wind,2024-12-11T09:30:00Z,2024-12-11T14:30:00Z,799876,799876,REMIT,48X0000000002978-NGET-RMT-00013827,3,2024-12-06T07:45:56Z,2024-12-06T07:44:36Z,UnavailabilitiesOfElectricityFacilities,Actual Availablity of Generation Unit,Production unavailability,Planned,MOWEL,48X0000000002978,T_MOWEO-2,Production,MOWEO-2,48W00000MOWEO-2Y,N,10YGB----------A,Wind Offshore,316.0,300.0,16.0,Active,2024-12-09T00:00:00Z,2024-12-31T00:00:00Z, ,Planned Curtailment,This REMIT is also published to the Public Portal https://remit.gems.engie.co.uk,wind_unavailability,
2024_positive_spike_cluster_5,positive_spike_cluster,2024,2024-12-11 11:30:00+00:00,2024-12-11 12:30:00+00:00,590.4504,295.0,32.0034,1798.0,26781.6667,4025.3333,midday,dec_stress,high_gas+low_wind,2024-12-11T09:30:00Z,2024-12-11T14:30:00Z,799879,799879,REMIT,48X0000000002978-NGET-RMT-00013828,2,2024-12-06T07:51:57Z,2024-12-06T07:45:17Z,UnavailabilitiesOfElectricityFacilities,Actual Availablity of Generation Unit,Production unavailability,Planned,MOWEL,48X0000000002978,T_MOWEO-3,Production,MOWEO-3,48W00000MOWEO-3W,N,10YGB----------A,Wind Offshore,316.0,300.0,16.0,Active,2024-12-09T00:00:00Z,2024-12-31T00:00:00Z, ,Planned Curtailment,This REMIT is also published to the Public Portal https://remit.gems.engie.co.uk,wind_unavailability,
2024_positive_spike_cluster_5,positive_spike_cluster,2024,2024-12-11 11:30:00+00:00,2024-12-11 12:30:00+00:00,590.4504,295.0,32.0034,1798.0,26781.6667,4025.3333,midday,dec_stress,high_gas+low_wind,2024-12-11T09:30:00Z,2024-12-11T14:30:00Z,800845,800845,REMIT,48X000000000314Y-NGET-RMT-00009417,18,2024-12-15T14:34:04Z,2024-12-15T14:33:29Z,UnavailabilitiesOfElectricityFacilities,Planned Unavailability of Generation Unit,Production unavailability,Planned,VIKING,A0018737N.IE,T_VKNGW-1,,T_VKNGW-1,48W00000VKNGW-14,N,10YGB----------A,Wind Onshore,112.0,0.0,112.0,Active,2024-12-09T05:00:00Z,2024-12-15T22:00:00Z,,B19,Planned - Ongoing,wind_unavailability,
2024_positive_spike_cluster_5,positive_spike_cluster,2024,2024-12-11 11:30:00+00:00,2024-12-11 12:30:00+00:00,590.4504,295.0,32.0034,1798.0,26781.6667,4025.3333,midday,dec_stress,high_gas+low_wind,2024-12-11T09:30:00Z,2024-12-11T14:30:00Z,800800,800800,REMIT,48X000000000314Y-NGET-RMT-00009418,12,2024-12-14T19:27:04Z,2024-12-14T19:26:26Z,UnavailabilitiesOfElectricityFacilities,Planned Unavailability of Generation Unit,Production unavailability,Planned,VIKING,A0018737N.IE,T_VKNGW-2,,T_VKNGW-2,48W00000VKNGW-22,N,10YGB----------A,Wind Onshore,112.0,0.0,112.0,Active,2024-12-09T05:00:00Z,2024-12-15T04:00:00Z,,B19,Planned - Ongoing,wind_unavailability,
2024_positive_spike_cluster_5,positive_spike_cluster,2024,2024-12-11 11:30:00+00:00,2024-12-11 12:30:00+00:00,590.4504,295.0,32.0034,1798.0,26781.6667,4025.3333,midday,dec_stress,high_gas+low_wind,2024-12-11T09:30:00Z,2024-12-11T14:30:00Z,800801,800801,REMIT,48X000000000314Y-NGET-RMT-00009420,12,2024-12-14T19:28:05Z,2024-12-14T19:27:59Z,UnavailabilitiesOfElectricityFacilities,Planned Unavailability of Generation Unit,Production unavailability,Planned,VIKING,A0018737N.IE,T_VKNGW-4,,T_VKNGW-4,48W00000VKNGW-4Z,N,10YGB----------A,Wind Onshore,112.0,0.0,112.0,Active,2024-12-09T05:00:00Z,2024-12-15T04:00:00Z,,B19,Planned - Ongoing,wind_unavailability,
2024_positive_spike_cluster_5,positive_spike_cluster,2024,2024-12-11 11:30:00+00:00,2024-12-11 12:30:00+00:00,590.4504,295.0,32.0034,1798.0,26781.6667,4025.3333,midday,dec_stress,high_gas+low_wind,2024-12-11T09:30:00Z,2024-12-11T14:30:00Z,800803,800803,REMIT,48X000000000314Y-NGET-RMT-00009419,12,2024-12-14T19:33:05Z,2024-12-14T19:32:27Z,UnavailabilitiesOfElectricityFacilities,Planned Unavailability of Generation Unit,Production unavailability,Planned,VIKING,A0018737N.IE,T_VKNGW-3,,T_VKNGW-3,48W00000VKNGW-30,N,10YGB----------A,Wind Onshore,108.0,0.0,108.0,Active,2024-12-09T05:00:00Z,2024-12-15T04:00:00Z,,B19,Planned - Ongoing,wind_unavailability,
2024_positive_spike_cluster_5,positive_spike_cluster,2024,2024-12-11 11:30:00+00:00,2024-12-11 12:30:00+00:00,590.4504,295.0,32.0034,1798.0,26781.6667,4025.3333,midday,dec_stress,high_gas+low_wind,2024-12-11T09:30:00Z,2024-12-11T14:30:00Z,798928,798928,REMIT,48X000000000055W-NGET-RMT-00119786,5,2024-11-29T18:59:06Z,2024-11-29T18:58:45Z,UnavailabilitiesOfElectricityFacilities,Planned Unavailability of Generation Unit,Production unavailability,Planned,GYMOWL,48X000000000055W,T_GYMR-17,Production,GYMRO-17,48W0000GYMRO-17K,,10YGB----------A,Wind Offshore,148.0,0.0,90.0,Dismissed,2024-12-09T07:00:00Z,2024-12-17T18:00:00Z,,Planned Outage,Status changed to Cancelled,wind_unavailability,"[{'startTime': '2024-12-09T07:00:00Z', 'endTime': '2024-12-09T07:00:00Z', 'capacity': 90.0}, {'startTime': '2024-12-09T07:00:00Z', 'endTime': '2024-12-09T07:06:00Z', 'capacity': 0.0}, {'startTime': '2024-12-09T07:06:00Z', 'endTime': '2024-12-17T17:59:00Z', 'capacity': 0.0}, {'startTime': '2024-12-17T17:59:00Z', 'endTime': '2024-12-17T18:00:00Z', 'capacity': 90.0}]"
2024_positive_spike_cluster_5,positive_spike_cluster,2024,2024-12-11 11:30:00+00:00,2024-12-11 12:30:00+00:00,590.4504,295.0,32.0034,1798.0,26781.6667,4025.3333,midday,dec_stress,high_gas+low_wind,2024-12-11T09:30:00Z,2024-12-11T14:30:00Z,801202,801202,REMIT,48X000000000055W-NGET-RMT-00119785,30,2024-12-17T18:06:05Z,2024-12-17T18:00:11Z,UnavailabilitiesOfElectricityFacilities,Planned Unavailability of Generation Unit,Production unavailability,Planned,GYMOWL,48X000000000055W,T_GYMR-28,Production,GYMRO-28,48W0000GYMRO-28F,,10YGB----------A,Wind Offshore,148.0,0.0,0.0,Inactive,2024-12-09T07:00:00Z,2024-12-17T18:00:00Z,,Turbine / Generator,Status changed to Completed,wind_unavailability,"[{'startTime': '2024-12-09T07:00:00Z', 'endTime': '2024-12-09T07:00:00Z', 'capacity': 0.0}, {'startTime': '2024-12-09T07:00:00Z', 'endTime': '2024-12-17T17:59:00Z', 'capacity': 0.0}, {'startTime': '2024-12-17T17:59:00Z', 'endTime': '2024-12-17T18:00:00Z', 'capacity': 126.0}]"
2024_positive_spike_cluster_5,positive_spike_cluster,2024,2024-12-11 11:30:00+00:00,2024-12-11 12:30:00+00:00,590.4504,295.0,32.0034,1798.0,26781.6667,4025.3333,midday,dec_stress,high_gas+low_wind,2024-12-11T09:30:00Z,2024-12-11T14:30:00Z,801884,801884,REMIT,48X000000000080X-NGET-RMT-00015728,7,2024-12-23T11:02:05Z,2024-12-23T11:01:06Z,UnavailabilitiesOfElectricityFacilities,REMIT INFORMATION,Production unavailability,Unplanned,EECL,48X000000000080X,T_CNQPS-4,Production,CNQPS-4,48W00000CNQPS-48,N,10YGB----------A,Fossil Gas,345.0,285.0,60.0,Active,2024-12-09T15:00:00Z,2024-12-30T06:00:00Z,+- 1 day,Under investigation,REMIT,thermal_gas_unavailability,
2024_positive_spike_cluster_5,positive_spike_cluster,2024,2024-12-11 11:30:00+00:00,2024-12-11 12:30:00+00:00,590.4504,295.0,32.0034,1798.0,26781.6667,4025.3333,midday,dec_stress,high_gas+low_wind,2024-12-11T09:30:00Z,2024-12-11T14:30:00Z,800680,800680,REMIT,48X000000000021C-NGET-RMT-00039445,9,2024-12-13T13:31:06Z,2024-12-13T13:30:46Z,UnavailabilitiesOfElectricityFacilities,Generated by Genstar4 from Enegen Power Systems.,Production unavailability,Planned,ICHPLLP,48X000000000021C,T_HUMR-1,,HUMR-1,48W100000HUMR-1N,,10YGB----------A,Fossil Gas,1230.0,1115.0,115.0,Dismissed,2024-12-10T14:30:00Z,2024-12-15T23:00:00Z,,Steam Turbine,,thermal_gas_unavailability,
2024_positive_spike_cluster_5,positive_spike_cluster,2024,2024-12-11 11:30:00+00:00,2024-12-11 12:30:00+00:00,590.4504,295.0,32.0034,1798.0,26781.6667,4025.3333,midday,dec_stress,high_gas+low_wind,2024-12-11T09:30:00Z,2024-12-11T14:30:00Z,800568,800568,REMIT,48X000000000225X-NGET-RMT-00001528,4,2024-12-12T09:39:53Z,2024-12-12T09:34:00Z,UnavailabilitiesOfElectricityFacilities,REMIT Information,Production unavailability,Unplanned,TEESREP,48X000000000225X,T_TSREP-1,Production,TSREP-1,48W00000TSREP-1F,B1,10YGB----------A,Biomass,285.0,0.0,285.0,Active,2024-12-10T18:30:00Z,2024-12-12T09:30:00Z,,Normal Operation,,other_unavailability_or_capacity_change,
2024_positive_spike_cluster_5,positive_spike_cluster,2024,2024-12-11 11:30:00+00:00,2024-12-11 12:30:00+00:00,590.4504,295.0,32.0034,1798.0,26781.6667,4025.3333,midday,dec_stress,high_gas+low_wind,2024-12-11T09:30:00Z,2024-12-11T14:30:00Z,800566,800566,REMIT,48X000000000225X-NGET-RMT-00001526,5,2024-12-12T09:39:53Z,2024-12-12T09:34:00Z,UnavailabilitiesOfElectricityFacilities,REMIT Information,Production unavailability,Unplanned,TEESREP,48X000000000225X,T_TSREP-1,Production,TSREP-1,48W00000TSREP-1F,B1,10YGB----------A,Biomass,285.0,0.0,285.0,Active,2024-12-10T19:30:00Z,2024-12-12T09:30:00Z,,Normal Operation,,other_unavailability_or_capacity_change,
2024_positive_spike_cluster_5,positive_spike_cluster,2024,2024-12-11 11:30:00+00:00,2024-12-11 12:30:00+00:00,590.4504,295.0,32.0034,1798.0,26781.6667,4025.3333,midday,dec_stress,high_gas+low_wind,2024-12-11T09:30:00Z,2024-12-11T14:30:00Z,800559,800559,REMIT,48X000000000077M-NGET-RMT-00009723,6,2024-12-12T08:38:06Z,2024-12-12T08:37:57Z,UnavailabilitiesOfElectricityFacilities,Planned Unavailability of Generation Unit,Consumption unavailability,Planned,SSEGEN,A0001005T.UK,T_FOYE-1,,T_FOYE-1,48W000000FOYE-14,N,10YGB----------A,Hydro Pumped Storage,150.0,0.0,150.0,Active,2024-12-11T05:00:00Z,2024-12-12T08:40:00Z,,B20,Planned - Ongoing,other_unavailability_or_capacity_change,
2024_positive_spike_cluster_5,positive_spike_cluster,2024,2024-12-11 11:30:00+00:00,2024-12-11 12:30:00+00:00,590.4504,295.0,32.0034,1798.0,26781.6667,4025.3333,midday,dec_stress,high_gas+low_wind,2024-12-11T09:30:00Z,2024-12-11T14:30:00Z,800530,800530,REMIT,48X000000000077M-NGET-RMT-00009724,4,2024-12-11T15:47:05Z,2024-12-11T15:46:03Z,UnavailabilitiesOfElectricityFacilities,Planned Unavailability of Generation Unit,Consumption unavailability,Planned,SSEGEN,A0001005T.UK,T_FOYE-2,,T_FOYE-2,48W000000FOYE-22,N,10YGB----------A,Hydro Pumped Storage,150.0,0.0,150.0,Active,2024-12-11T06:00:00Z,2024-12-11T21:00:00Z,,B20,Planned - Ongoing,other_unavailability_or_capacity_change,
2024_positive_spike_cluster_5,positive_spike_cluster,2024,2024-12-11 11:30:00+00:00,2024-12-11 12:30:00+00:00,590.4504,295.0,32.0034,1798.0,26781.6667,4025.3333,midday,dec_stress,high_gas+low_wind,2024-12-11T09:30:00Z,2024-12-11T14:30:00Z,800370,800370,REMIT,48X000000000077M-NGET-RMT-00009649,2,2024-12-10T09:51:04Z,2024-12-10T09:50:29Z,UnavailabilitiesOfElectricityFacilities,Planned Unavailability of Generation Unit,Consumption unavailability,Planned,SSEGEN,A0001005T.UK,T_FOYE-2,,T_FOYE-2,48W000000FOYE-22,N,10YGB----------A,Hydro Pumped Storage,150.0,0.0,150.0,Dismissed,2024-12-11T06:30:00Z,2024-12-11T16:30:00Z,,B19,Planned - Future,other_unavailability_or_capacity_change,
2024_positive_spike_cluster_5,positive_spike_cluster,2024,2024-12-11 11:30:00+00:00,2024-12-11 12:30:00+00:00,590.4504,295.0,32.0034,1798.0,26781.6667,4025.3333,midday,dec_stress,high_gas+low_wind,2024-12-11T09:30:00Z,2024-12-11T14:30:00Z,800371,800371,REMIT,48X000000000077M-NGET-RMT-00009648,2,2024-12-10T09:52:04Z,2024-12-10T09:51:21Z,UnavailabilitiesOfElectricityFacilities,Planned Unavailability of Generation Unit,Production unavailability,Planned,SSEGEN,A0001005T.UK,T_FOYE-2,,T_FOYE-2,48W000000FOYE-22,N,10YGB----------A,Hydro Pumped Storage,150.0,0.0,150.0,Dismissed,2024-12-11T06:30:00Z,2024-12-11T16:30:00Z,,B19,Planned - Future,other_unavailability_or_capacity_change,
2024_positive_spike_cluster_5,positive_spike_cluster,2024,2024-12-11 11:30:00+00:00,2024-12-11 12:30:00+00:00,590.4504,295.0,32.0034,1798.0,26781.6667,4025.3333,midday,dec_stress,high_gas+low_wind,2024-12-11T09:30:00Z,2024-12-11T14:30:00Z,799579,799579,REMIT,48X000000000284H-ELXP-RMT-00000570,1,2024-12-04T10:56:07Z,2024-12-04T10:55:01Z,UnavailabilitiesOfElectricityFacilities,"TESLA unavailability of E_ROARB-1, at 2024-12-11T09:30:00.000Z, expected to last until 2024-12-11T11:30:00.000Z",Production unavailability,Planned,TESLA,48X000000000284H,E_ROARB-1,,ROARB-1,,,10YGB----------A,,52.526,0.0,52.526,Active,2024-12-11T09:30:00Z,2024-12-11T11:30:00Z,,DNO Outage,,other_unavailability_or_capacity_change,
2024_positive_spike_cluster_5,positive_spike_cluster,2024,2024-12-11 11:30:00+00:00,2024-12-11 12:30:00+00:00,590.4504,295.0,32.0034,1798.0,26781.6667,4025.3333,midday,dec_stress,high_gas+low_wind,2024-12-11T09:30:00Z,2024-12-11T14:30:00Z,800401,800401,REMIT,48X000000000063X-NGET-RMT-00026463,2,2024-12-10T14:04:04Z,2024-12-10T13:57:00Z,UnavailabilitiesOfElectricityFacilities,REMIT Information,Production unavailability,Unplanned,LYNPOWER,48X000000000063X,E_LYNE2,Production,LNMTH-2,48W00000LNMTH-2P,B7,10YGB----------A,Biomass,133.0,95.0,38.0,Active,2024-12-11T10:00:00Z,2024-12-11T14:00:00Z,,MILLING PLANT,,other_unavailability_or_capacity_change,
2024_positive_spike_cluster_5,positive_spike_cluster,2024,2024-12-11 11:30:00+00:00,2024-12-11 12:30:00+00:00,590.4504,295.0,32.0034,1798.0,26781.6667,4025.3333,midday,dec_stress,high_gas+low_wind,2024-12-11T09:30:00Z,2024-12-11T14:30:00Z,800556,800556,REMIT,48X000000000045Z-NGET-RMT-00133153,3,2024-12-12T08:26:06Z,2024-12-12T08:24:00Z,UnavailabilitiesOfElectricityFacilities,REMIT Information,Production unavailability,Unplanned,WESTBURB,48X000000000045Z,T_WBURB-1,Production,WBURB-1,48W00000WBURB-19,B1,10YGB----------A,Fossil Gas,435.0,410.0,25.0,Active,2024-12-11T11:30:00Z,2024-12-12T08:00:00Z,,Unplanned,"
",thermal_gas_unavailability,
2024_positive_spike_cluster_5,positive_spike_cluster,2024,2024-12-11 11:30:00+00:00,2024-12-11 12:30:00+00:00,590.4504,295.0,32.0034,1798.0,26781.6667,4025.3333,midday,dec_stress,high_gas+low_wind,2024-12-11T09:30:00Z,2024-12-11T14:30:00Z,800413,800413,REMIT,2024121114000001-ELXP-RMT-20241211,1,2024-12-10T14:24:06Z,2024-12-10T14:23:49Z,UnavailabilitiesOfElectricityFacilities,"New: SONILTD - Unavailability of I_IEG-MOYL1 at 2024-12-11 14:00:00, expected to last until 2024-12-11 22:00:00",Other unavailability,Unplanned,SONILTD,47X000000000211M,I_IEG-MOYL1,Production,I_IEG-MOYL1,,,10YGB----------B,,0.0,0.0,500.0,Active,2024-12-11T14:00:00Z,2024-12-11T22:00:00Z,,SONI TSO restricting NI to GB flows,MW values in this message relate to the interconnector’s technical capacity. Market capacity on a given day may be different from this and is the result of constraints imposed by onshore TSOs. Full details can be found at https://www.mutual-energy.com/electricity/#moyle-capacity,interconnector_unavailability,"[{'startTime': '2024-12-11T14:00:00Z', 'endTime': '2024-12-11T15:00:00Z', 'capacity': 145.0}, {'startTime': '2024-12-11T15:00:00Z', 'endTime': '2024-12-11T21:00:00Z', 'capacity': 0.0}, {'startTime': '2024-12-11T21:00:00Z', 'endTime': '2024-12-11T22:00:00Z', 'capacity': 292.0}]"
2024_positive_spike_cluster_5,positive_spike_cluster,2024,2024-12-11 11:30:00+00:00,2024-12-11 12:30:00+00:00,590.4504,295.0,32.0034,1798.0,26781.6667,4025.3333,midday,dec_stress,high_gas+low_wind,2024-12-11T09:30:00Z,2024-12-11T14:30:00Z,805726,805726,REMIT,7825988358048320-ELXP-RMT-25722852,1,2025-01-17T09:32:05Z,2025-01-17T09:31:53Z,UnavailabilitiesOfElectricityFacilities,"New: EILIA - Unavailability of I_IEG-EWIC1 at 2024-12-11 14:00:00, expected to last until 2024-12-11 22:00:00",Transmission unavailability,Unplanned,EILIA,10Z-GB-IE-000018,I_IEG-EWIC1,Production,I_IEG-EWIC1,,,10YGB----------B,,0.0,0.0,500.0,Dismissed,2024-12-11T14:00:00Z,2024-12-11T22:00:00Z,,TSO NTC Reduction,,other_unavailability_or_capacity_change,"[{'startTime': '2024-12-11T14:00:00Z', 'endTime': '2024-12-11T15:00:00Z', 'capacity': 219.0}, {'startTime': '2024-12-11T15:00:00Z', 'endTime': '2024-12-11T21:00:00Z', 'capacity': 0.0}, {'startTime': '2024-12-11T21:00:00Z', 'endTime': '2024-12-11T22:00:00Z', 'capacity': 286.0}]"
2024_positive_spike_cluster_5,positive_spike_cluster,2024,2024-12-11 11:30:00+00:00,2024-12-11 12:30:00+00:00,590.4504,295.0,32.0034,1798.0,26781.6667,4025.3333,midday,dec_stress,high_gas+low_wind,2024-12-11T09:30:00Z,2024-12-11T14:30:00Z,800516,800516,REMIT,48X000000000063X-NGET-RMT-00026464,3,2024-12-11T13:45:59Z,2024-12-11T13:42:00Z,UnavailabilitiesOfElectricityFacilities,REMIT Information,Production unavailability,Unplanned,LYNPOWER,48X000000000063X,E_LYNE2,Production,LNMTH-2,48W00000LNMTH-2P,B7,10YGB----------A,Biomass,133.0,95.0,38.0,Dismissed,2024-12-11T14:00:00Z,2024-12-11T14:30:00Z,,Plant Available,Event automatically withdrawn.,other_unavailability_or_capacity_change,
